Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_28_29,VPWR,li1,19.0900,89.7600,1.799875
FILLER_28_27,VPWR,li1,18.1700,89.7600,1.799875
FILLER_28_15,VPWR,li1,15.1800,89.7600,1.799875
FILLER_28_3,VPWR,li1,9.6600,89.7600,1.799875
FILLER_27_277,VPWR,li1,133.6300,84.3200,1.799719
FILLER_27_269,VPWR,li1,131.1000,84.3200,1.799719
FILLER_27_257,VPWR,li1,124.4300,84.3200,1.799720
FILLER_27_249,VPWR,li1,121.9000,84.3200,1.799721
FILLER_27_216,VPWR,li1,105.8000,84.3200,1.799727
FILLER_27_182,VPWR,li1,89.4700,84.3200,1.799744
FILLER_27_176,VPWR,li1,87.8600,84.3200,1.799746
FILLER_27_150,VPWR,li1,75.9000,84.3200,1.799765
FILLER_27_138,VPWR,li1,71.7600,84.3200,1.799776
FILLER_27_113,VPWR,li1,57.7300,84.3200,1.799806
FILLER_27_105,VPWR,li1,54.7400,84.3200,1.799814
FILLER_27_70,VPWR,li1,38.6400,84.3200,1.799879
FILLER_27_57,VPWR,li1,31.9700,84.3200,1.799906
FILLER_27_43,VPWR,li1,25.9900,84.3200,1.799932
FILLER_27_27,VPWR,li1,18.8600,84.3200,1.799952
FILLER_27_15,VPWR,li1,15.1800,84.3200,1.799952
FILLER_27_3,VPWR,li1,9.6600,84.3200,1.799952
FILLER_26_265,VPWR,li1,128.1100,84.3200,1.799719
FILLER_26_253,VPWR,li1,124.6600,84.3200,1.799720
FILLER_26_251,VPWR,li1,121.2100,84.3200,1.799721
FILLER_26_243,VPWR,li1,119.1400,84.3200,1.799721
FILLER_26_223,VPWR,li1,108.3300,84.3200,1.799726
FILLER_26_219,VPWR,li1,107.1800,84.3200,1.799727
FILLER_26_195,VPWR,li1,95.4500,84.3200,1.799736
FILLER_26_178,VPWR,li1,87.6300,84.3200,1.799746
FILLER_26_170,VPWR,li1,85.5600,84.3200,1.799750
FILLER_26_157,VPWR,li1,77.9700,84.3200,1.799762
FILLER_26_153,VPWR,li1,76.8200,84.3200,1.799765
FILLER_26_141,VPWR,li1,73.1400,84.3200,1.799771
FILLER_26_111,VPWR,li1,57.2700,84.3200,1.799806
FILLER_26_85,VPWR,li1,45.0800,84.3200,1.799851
FILLER_26_71,VPWR,li1,38.4100,84.3200,1.799879
FILLER_26_41,VPWR,li1,27.1400,84.3200,1.799932
FILLER_26_29,VPWR,li1,21.6200,84.3200,1.799952
FILLER_26_27,VPWR,li1,18.1700,84.3200,1.799952
FILLER_26_15,VPWR,li1,15.1800,84.3200,1.799952
FILLER_26_3,VPWR,li1,9.6600,84.3200,1.799952
FILLER_25_281,VPWR,li1,135.4700,78.8800,1.799728
FILLER_25_279,VPWR,li1,134.0900,78.8800,1.799728
FILLER_25_265,VPWR,li1,127.8800,78.8800,1.799728
FILLER_25_253,VPWR,li1,124.6600,78.8800,1.799729
FILLER_25_241,VPWR,li1,119.1400,78.8800,1.799729
FILLER_25_233,VPWR,li1,112.9300,78.8800,1.799733
FILLER_25_225,VPWR,li1,110.8600,78.8800,1.799734
FILLER_25_216,VPWR,li1,106.7200,78.8800,1.799737
FILLER_25_185,VPWR,li1,90.8500,78.8800,1.799751
FILLER_25_181,VPWR,li1,89.7000,78.8800,1.799751
FILLER_25_169,VPWR,li1,86.0200,78.8800,1.799755
FILLER_25_165,VPWR,li1,82.1100,78.8800,1.799759
FILLER_25_153,VPWR,li1,76.3600,78.8800,1.799767
FILLER_25_145,VPWR,li1,74.0600,78.8800,1.799772
FILLER_25_113,VPWR,li1,59.3400,78.8800,1.799811
FILLER_25_111,VPWR,li1,56.8100,78.8800,1.799818
FILLER_25_84,VPWR,li1,44.3900,78.8800,1.799866
FILLER_25_79,VPWR,li1,42.0900,78.8800,1.799873
FILLER_25_67,VPWR,li1,39.1000,78.8800,1.799889
FILLER_25_57,VPWR,li1,32.6600,78.8800,1.799918
FILLER_25_55,VPWR,li1,31.0500,78.8800,1.799918
FILLER_25_43,VPWR,li1,28.0600,78.8800,1.799930
FILLER_25_27,VPWR,li1,18.8600,78.8800,1.799956
FILLER_25_15,VPWR,li1,15.1800,78.8800,1.799956
FILLER_25_3,VPWR,li1,9.6600,78.8800,1.799956
FILLER_24_279,VPWR,li1,134.0900,78.8800,1.799728
FILLER_24_261,VPWR,li1,126.0400,78.8800,1.799728
FILLER_24_253,VPWR,li1,123.7400,78.8800,1.799729
FILLER_24_250,VPWR,li1,120.9800,78.8800,1.799729
FILLER_24_233,VPWR,li1,112.9300,78.8800,1.799733
FILLER_24_221,VPWR,li1,109.9400,78.8800,1.799735
FILLER_24_209,VPWR,li1,104.4200,78.8800,1.799739
FILLER_24_195,VPWR,li1,95.4500,78.8800,1.799747
FILLER_24_189,VPWR,li1,93.8400,78.8800,1.799747
FILLER_24_177,VPWR,li1,89.7000,78.8800,1.799751
FILLER_24_165,VPWR,li1,84.1800,78.8800,1.799757
FILLER_24_149,VPWR,li1,74.9800,78.8800,1.799772
FILLER_24_138,VPWR,li1,69.4600,78.8800,1.799782
FILLER_24_104,VPWR,li1,54.0500,78.8800,1.799827
FILLER_24_96,VPWR,li1,51.5200,78.8800,1.799836
FILLER_24_85,VPWR,li1,45.5400,78.8800,1.799866
FILLER_24_83,VPWR,li1,43.9300,78.8800,1.799866
FILLER_24_77,VPWR,li1,42.3200,78.8800,1.799873
FILLER_24_65,VPWR,li1,38.1800,78.8800,1.799889
FILLER_24_53,VPWR,li1,32.6600,78.8800,1.799918
FILLER_24_29,VPWR,li1,19.7800,78.8800,1.799956
FILLER_24_27,VPWR,li1,18.1700,78.8800,1.799956
FILLER_24_19,VPWR,li1,16.1000,78.8800,1.799956
FILLER_24_7,VPWR,li1,11.5000,78.8800,1.799956
FILLER_23_281,VPWR,li1,135.4700,73.4400,1.799582
FILLER_23_265,VPWR,li1,128.1100,73.4400,1.799582
FILLER_23_261,VPWR,li1,125.8100,73.4400,1.799582
FILLER_23_212,VPWR,li1,105.8000,73.4400,1.799601
FILLER_23_200,VPWR,li1,100.2800,73.4400,1.799612
FILLER_23_188,VPWR,li1,94.7600,73.4400,1.799620
FILLER_23_176,VPWR,li1,89.2400,73.4400,1.799630
FILLER_23_113,VPWR,li1,58.1900,73.4400,1.799718
FILLER_23_106,VPWR,li1,55.6600,73.4400,1.799727
FILLER_23_94,VPWR,li1,51.5200,73.4400,1.799745
FILLER_23_82,VPWR,li1,46.0000,73.4400,1.799770
FILLER_23_57,VPWR,li1,33.1200,73.4400,1.799835
FILLER_23_11,VPWR,li1,11.0400,73.4400,1.799921
FILLER_23_3,VPWR,li1,8.7400,73.4400,1.799921
FILLER_22_278,VPWR,li1,134.0900,73.4400,1.799582
FILLER_22_270,VPWR,li1,131.5600,73.4400,1.799582
FILLER_22_258,VPWR,li1,126.9600,73.4400,1.799582
FILLER_22_239,VPWR,li1,115.6900,73.4400,1.799587
FILLER_22_220,VPWR,li1,107.4100,73.4400,1.799597
FILLER_22_209,VPWR,li1,102.3500,73.4400,1.799606
FILLER_22_192,VPWR,li1,94.7600,73.4400,1.799620
FILLER_22_180,VPWR,li1,91.0800,73.4400,1.799627
FILLER_22_168,VPWR,li1,85.5600,73.4400,1.799639
FILLER_22_141,VPWR,li1,71.3000,73.4400,1.799671
FILLER_22_115,VPWR,li1,58.6500,73.4400,1.799718
FILLER_22_111,VPWR,li1,57.5000,73.4400,1.799718
FILLER_22_91,VPWR,li1,47.6100,73.4400,1.799757
FILLER_22_62,VPWR,li1,34.7300,73.4400,1.799824
FILLER_22_53,VPWR,li1,30.8200,73.4400,1.799850
FILLER_22_33,VPWR,li1,20.9300,73.4400,1.799922
FILLER_22_29,VPWR,li1,19.7800,73.4400,1.799922
FILLER_22_27,VPWR,li1,18.1700,73.4400,1.799922
FILLER_22_15,VPWR,li1,15.1800,73.4400,1.799921
FILLER_22_3,VPWR,li1,9.6600,73.4400,1.799921
FILLER_21_281,VPWR,li1,135.4700,68.0000,1.799546
FILLER_21_273,VPWR,li1,131.7900,68.0000,1.799546
FILLER_21_265,VPWR,li1,129.2600,68.0000,1.799546
FILLER_21_184,VPWR,li1,90.3900,68.0000,1.799595
FILLER_21_176,VPWR,li1,88.3200,68.0000,1.799600
FILLER_21_160,VPWR,li1,80.9600,68.0000,1.799621
FILLER_21_148,VPWR,li1,76.3600,68.0000,1.799639
FILLER_21_136,VPWR,li1,70.8400,68.0000,1.799651
FILLER_21_121,VPWR,li1,61.8700,68.0000,1.799686
FILLER_21_111,VPWR,li1,56.8100,68.0000,1.799703
FILLER_21_107,VPWR,li1,55.6600,68.0000,1.799714
FILLER_21_82,VPWR,li1,43.4700,68.0000,1.799771
FILLER_21_57,VPWR,li1,31.9700,68.0000,1.799843
FILLER_21_50,VPWR,li1,28.9800,68.0000,1.799861
FILLER_21_27,VPWR,li1,18.8600,68.0000,1.799925
FILLER_21_15,VPWR,li1,15.1800,68.0000,1.799925
FILLER_21_3,VPWR,li1,9.6600,68.0000,1.799925
FILLER_20_265,VPWR,li1,128.1100,68.0000,1.799547
FILLER_20_261,VPWR,li1,125.8100,68.0000,1.799547
FILLER_20_249,VPWR,li1,120.7500,68.0000,1.799549
FILLER_20_188,VPWR,li1,92.2300,68.0000,1.799591
FILLER_20_184,VPWR,li1,91.0800,68.0000,1.799595
FILLER_20_170,VPWR,li1,83.9500,68.0000,1.799615
FILLER_20_153,VPWR,li1,76.1300,68.0000,1.799639
FILLER_20_149,VPWR,li1,74.9800,68.0000,1.799639
FILLER_20_139,VPWR,li1,69.6900,68.0000,1.799658
FILLER_20_119,VPWR,li1,61.1800,68.0000,1.799686
FILLER_20_85,VPWR,li1,45.3100,68.0000,1.799761
FILLER_20_57,VPWR,li1,31.9700,68.0000,1.799843
FILLER_20_51,VPWR,li1,30.3600,68.0000,1.799861
FILLER_20_39,VPWR,li1,26.2200,68.0000,1.799881
FILLER_20_29,VPWR,li1,20.2400,68.0000,1.799925
FILLER_20_27,VPWR,li1,18.1700,68.0000,1.799925
FILLER_20_15,VPWR,li1,15.1800,68.0000,1.799925
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799925
FILLER_19_281,VPWR,li1,135.4700,62.5600,1.799401
FILLER_19_268,VPWR,li1,130.6400,62.5600,1.799401
FILLER_19_256,VPWR,li1,126.0400,62.5600,1.799401
FILLER_19_231,VPWR,li1,112.0100,62.5600,1.799418
FILLER_19_196,VPWR,li1,95.9100,62.5600,1.799481
FILLER_19_188,VPWR,li1,93.8400,62.5600,1.799491
FILLER_19_150,VPWR,li1,75.9000,62.5600,1.799582
FILLER_19_122,VPWR,li1,62.5600,62.5600,1.799652
FILLER_19_113,VPWR,li1,58.4200,62.5600,1.799676
FILLER_19_109,VPWR,li1,56.3500,62.5600,1.799689
FILLER_19_83,VPWR,li1,44.1600,62.5600,1.799770
FILLER_19_76,VPWR,li1,40.7100,62.5600,1.799791
FILLER_19_63,VPWR,li1,34.7300,62.5600,1.799843
FILLER_19_57,VPWR,li1,33.1200,62.5600,1.799843
FILLER_19_55,VPWR,li1,31.0500,62.5600,1.799858
FILLER_19_49,VPWR,li1,29.4400,62.5600,1.799875
FILLER_19_23,VPWR,li1,16.7900,62.5600,1.799923
FILLER_19_15,VPWR,li1,14.2600,62.5600,1.799923
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799923
FILLER_18_280,VPWR,li1,135.2400,62.5600,1.799401
FILLER_18_256,VPWR,li1,126.0400,62.5600,1.799401
FILLER_18_251,VPWR,li1,121.2100,62.5600,1.799403
FILLER_18_203,VPWR,li1,99.1300,62.5600,1.799467
FILLER_18_197,VPWR,li1,97.5200,62.5600,1.799481
FILLER_18_192,VPWR,li1,94.7600,62.5600,1.799491
FILLER_18_180,VPWR,li1,91.0800,62.5600,1.799507
FILLER_18_148,VPWR,li1,75.4400,62.5600,1.799582
FILLER_18_138,VPWR,li1,69.4600,62.5600,1.799613
FILLER_18_125,VPWR,li1,63.2500,62.5600,1.799652
FILLER_18_121,VPWR,li1,62.1000,62.5600,1.799663
FILLER_18_109,VPWR,li1,58.4200,62.5600,1.799676
FILLER_18_101,VPWR,li1,52.2100,62.5600,1.799723
FILLER_18_97,VPWR,li1,51.0600,62.5600,1.799723
FILLER_18_85,VPWR,li1,47.3800,62.5600,1.799747
FILLER_18_83,VPWR,li1,43.9300,62.5600,1.799770
FILLER_18_77,VPWR,li1,42.3200,62.5600,1.799791
FILLER_18_65,VPWR,li1,38.1800,62.5600,1.799812
FILLER_18_47,VPWR,li1,28.5200,62.5600,1.799875
FILLER_18_29,VPWR,li1,20.2400,62.5600,1.799923
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799923
FILLER_18_15,VPWR,li1,15.1800,62.5600,1.799923
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799923
FILLER_17_281,VPWR,li1,135.4700,57.1200,1.799624
FILLER_17_260,VPWR,li1,125.3500,57.1200,1.799625
FILLER_17_256,VPWR,li1,124.2000,57.1200,1.799625
FILLER_17_225,VPWR,li1,110.4000,57.1200,1.799637
FILLER_17_222,VPWR,li1,108.1000,57.1200,1.799640
FILLER_17_210,VPWR,li1,104.8800,57.1200,1.799644
FILLER_17_198,VPWR,li1,99.3600,57.1200,1.799651
FILLER_17_193,VPWR,li1,94.5300,57.1200,1.799658
FILLER_17_181,VPWR,li1,91.5400,57.1200,1.799663
FILLER_17_169,VPWR,li1,86.0200,57.1200,1.799673
FILLER_17_153,VPWR,li1,76.5900,57.1200,1.799693
FILLER_17_145,VPWR,li1,74.0600,57.1200,1.799698
FILLER_17_131,VPWR,li1,66.0100,57.1200,1.799721
FILLER_17_125,VPWR,li1,64.4000,57.1200,1.799729
FILLER_17_113,VPWR,li1,60.2600,57.1200,1.799740
FILLER_17_106,VPWR,li1,55.6600,57.1200,1.799756
FILLER_17_80,VPWR,li1,42.5500,57.1200,1.799817
FILLER_17_76,VPWR,li1,41.4000,57.1200,1.799817
FILLER_17_54,VPWR,li1,30.8200,57.1200,1.799880
FILLER_17_44,VPWR,li1,26.2200,57.1200,1.799907
FILLER_17_31,VPWR,li1,20.0100,57.1200,1.799933
FILLER_17_27,VPWR,li1,18.8600,57.1200,1.799933
FILLER_17_15,VPWR,li1,15.1800,57.1200,1.799933
FILLER_17_3,VPWR,li1,9.6600,57.1200,1.799933
FILLER_16_267,VPWR,li1,128.5700,57.1200,1.799624
FILLER_16_263,VPWR,li1,127.4200,57.1200,1.799624
FILLER_16_250,VPWR,li1,120.9800,57.1200,1.799627
FILLER_16_225,VPWR,li1,109.2500,57.1200,1.799640
FILLER_16_221,VPWR,li1,108.1000,57.1200,1.799640
FILLER_16_209,VPWR,li1,104.4200,57.1200,1.799644
FILLER_16_179,VPWR,li1,89.2400,57.1200,1.799667
FILLER_16_153,VPWR,li1,76.1300,57.1200,1.799693
FILLER_16_121,VPWR,li1,61.8700,57.1200,1.799740
FILLER_16_109,VPWR,li1,58.4200,57.1200,1.799747
FILLER_16_85,VPWR,li1,45.5400,57.1200,1.799803
FILLER_16_48,VPWR,li1,30.3600,57.1200,1.799880
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799933
FILLER_16_15,VPWR,li1,15.1800,57.1200,1.799933
FILLER_16_3,VPWR,li1,9.6600,57.1200,1.799933
FILLER_15_272,VPWR,li1,131.5600,51.6800,1.799561
FILLER_15_265,VPWR,li1,127.6500,51.6800,1.799561
FILLER_15_240,VPWR,li1,116.6100,51.6800,1.799571
FILLER_15_225,VPWR,li1,109.7100,51.6800,1.799580
FILLER_15_218,VPWR,li1,107.1800,51.6800,1.799583
FILLER_15_183,VPWR,li1,89.9300,51.6800,1.799626
FILLER_15_152,VPWR,li1,75.6700,51.6800,1.799665
FILLER_15_144,VPWR,li1,73.6000,51.6800,1.799672
FILLER_15_137,VPWR,li1,68.7700,51.6800,1.799689
FILLER_15_69,VPWR,li1,37.9500,51.6800,1.799837
FILLER_15_57,VPWR,li1,34.5000,51.6800,1.799862
FILLER_15_54,VPWR,li1,30.8200,51.6800,1.799877
FILLER_15_21,VPWR,li1,15.4100,51.6800,1.799932
FILLER_15_15,VPWR,li1,13.8000,51.6800,1.799932
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799932
FILLER_14_279,VPWR,li1,134.0900,51.6800,1.799561
FILLER_14_271,VPWR,li1,132.0200,51.6800,1.799561
FILLER_14_265,VPWR,li1,127.8800,51.6800,1.799561
FILLER_14_257,VPWR,li1,125.5800,51.6800,1.799562
FILLER_14_253,VPWR,li1,122.1300,51.6800,1.799565
FILLER_14_248,VPWR,li1,120.5200,51.6800,1.799567
FILLER_14_228,VPWR,li1,113.1600,51.6800,1.799576
FILLER_14_180,VPWR,li1,89.2400,51.6800,1.799626
FILLER_14_141,VPWR,li1,73.1400,51.6800,1.799679
FILLER_14_137,VPWR,li1,69.2300,51.6800,1.799689
FILLER_14_124,VPWR,li1,62.7900,51.6800,1.799715
FILLER_14_120,VPWR,li1,61.6400,51.6800,1.799715
FILLER_14_109,VPWR,li1,57.0400,51.6800,1.799738
FILLER_14_89,VPWR,li1,46.6900,51.6800,1.799786
FILLER_14_85,VPWR,li1,45.5400,51.6800,1.799799
FILLER_14_76,VPWR,li1,42.3200,51.6800,1.799815
FILLER_14_64,VPWR,li1,37.7200,51.6800,1.799837
FILLER_14_56,VPWR,li1,31.5100,51.6800,1.799877
FILLER_14_29,VPWR,li1,19.5500,51.6800,1.799932
FILLER_14_27,VPWR,li1,18.1700,51.6800,1.799932
FILLER_14_15,VPWR,li1,15.1800,51.6800,1.799932
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.799932
FILLER_13_281,VPWR,li1,135.4700,46.2400,1.799756
FILLER_13_266,VPWR,li1,128.3400,46.2400,1.799757
FILLER_13_257,VPWR,li1,124.4300,46.2400,1.799758
FILLER_13_245,VPWR,li1,120.9800,46.2400,1.799758
FILLER_13_221,VPWR,li1,107.8700,46.2400,1.799764
FILLER_13_205,VPWR,li1,100.7400,46.2400,1.799770
FILLER_13_193,VPWR,li1,95.2200,46.2400,1.799775
FILLER_13_181,VPWR,li1,91.5400,46.2400,1.799779
FILLER_13_169,VPWR,li1,86.0200,46.2400,1.799785
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799790
FILLER_13_163,VPWR,li1,81.4200,46.2400,1.799790
FILLER_13_148,VPWR,li1,74.2900,46.2400,1.799799
FILLER_13_140,VPWR,li1,71.7600,46.2400,1.799802
FILLER_13_113,VPWR,li1,58.1900,46.2400,1.799831
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.799836
FILLER_13_105,VPWR,li1,55.2000,46.2400,1.799836
FILLER_13_97,VPWR,li1,50.3700,46.2400,1.799850
FILLER_13_82,VPWR,li1,43.9300,46.2400,1.799869
FILLER_13_74,VPWR,li1,41.4000,46.2400,1.799879
FILLER_13_23,VPWR,li1,16.5600,46.2400,1.799955
FILLER_13_15,VPWR,li1,14.2600,46.2400,1.799955
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.799955
FILLER_12_280,VPWR,li1,134.5500,46.2400,1.799756
FILLER_12_265,VPWR,li1,128.1100,46.2400,1.799757
FILLER_12_261,VPWR,li1,125.8100,46.2400,1.799757
FILLER_12_253,VPWR,li1,123.7400,46.2400,1.799758
FILLER_12_249,VPWR,li1,120.7500,46.2400,1.799758
FILLER_12_221,VPWR,li1,108.1000,46.2400,1.799764
FILLER_12_209,VPWR,li1,102.3500,46.2400,1.799770
FILLER_12_197,VPWR,li1,98.9000,46.2400,1.799772
FILLER_12_194,VPWR,li1,95.2200,46.2400,1.799775
FILLER_12_182,VPWR,li1,92.0000,46.2400,1.799779
FILLER_12_170,VPWR,li1,86.4800,46.2400,1.799785
FILLER_12_149,VPWR,li1,74.5200,46.2400,1.799799
FILLER_12_141,VPWR,li1,72.2200,46.2400,1.799802
FILLER_12_131,VPWR,li1,66.4700,46.2400,1.799810
FILLER_12_109,VPWR,li1,57.0400,46.2400,1.799831
FILLER_12_97,VPWR,li1,52.9000,46.2400,1.799845
FILLER_12_85,VPWR,li1,47.3800,46.2400,1.799859
FILLER_12_82,VPWR,li1,43.7000,46.2400,1.799869
FILLER_12_70,VPWR,li1,40.4800,46.2400,1.799879
FILLER_12_58,VPWR,li1,34.9600,46.2400,1.799900
FILLER_12_46,VPWR,li1,29.4400,46.2400,1.799919
FILLER_12_37,VPWR,li1,23.0000,46.2400,1.799946
FILLER_12_29,VPWR,li1,20.7000,46.2400,1.799955
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799955
FILLER_12_15,VPWR,li1,15.1800,46.2400,1.799955
FILLER_12_3,VPWR,li1,9.6600,46.2400,1.799955
FILLER_11_281,VPWR,li1,135.4700,40.8000,1.799466
FILLER_11_264,VPWR,li1,127.8800,40.8000,1.799467
FILLER_11_260,VPWR,li1,125.3500,40.8000,1.799467
FILLER_11_252,VPWR,li1,123.2800,40.8000,1.799467
FILLER_11_233,VPWR,li1,112.9300,40.8000,1.799477
FILLER_11_225,VPWR,li1,110.8600,40.8000,1.799480
FILLER_11_223,VPWR,li1,108.3300,40.8000,1.799484
FILLER_11_211,VPWR,li1,105.3400,40.8000,1.799489
FILLER_11_169,VPWR,li1,85.1000,40.8000,1.799543
FILLER_11_167,VPWR,li1,82.5700,40.8000,1.799551
FILLER_11_143,VPWR,li1,72.2200,40.8000,1.799595
FILLER_11_118,VPWR,li1,60.4900,40.8000,1.799644
FILLER_11_106,VPWR,li1,55.6600,40.8000,1.799672
FILLER_11_74,VPWR,li1,39.7900,40.8000,1.799779
FILLER_11_50,VPWR,li1,29.9000,40.8000,1.799846
FILLER_11_23,VPWR,li1,16.7900,40.8000,1.799912
FILLER_11_15,VPWR,li1,14.2600,40.8000,1.799912
FILLER_11_3,VPWR,li1,9.6600,40.8000,1.799912
FILLER_10_265,VPWR,li1,128.1100,40.8000,1.799467
FILLER_10_250,VPWR,li1,120.9800,40.8000,1.799468
FILLER_10_224,VPWR,li1,109.0200,40.8000,1.799484
FILLER_10_204,VPWR,li1,99.5900,40.8000,1.799499
FILLER_10_195,VPWR,li1,95.4500,40.8000,1.799511
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799604
FILLER_10_112,VPWR,li1,57.7300,40.8000,1.799660
FILLER_10_45,VPWR,li1,26.9100,40.8000,1.799880
FILLER_10_29,VPWR,li1,19.7800,40.8000,1.799912
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799912
FILLER_10_15,VPWR,li1,15.1800,40.8000,1.799912
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799912
FILLER_9_275,VPWR,li1,132.2500,35.3600,1.799760
FILLER_9_258,VPWR,li1,124.6600,35.3600,1.799762
FILLER_9_254,VPWR,li1,122.5900,35.3600,1.799764
FILLER_9_250,VPWR,li1,121.4400,35.3600,1.799764
FILLER_9_237,VPWR,li1,114.7700,35.3600,1.799768
FILLER_9_225,VPWR,li1,111.7800,35.3600,1.799769
FILLER_9_218,VPWR,li1,107.1800,35.3600,1.799772
FILLER_9_205,VPWR,li1,100.0500,35.3600,1.799779
FILLER_9_199,VPWR,li1,98.4400,35.3600,1.799781
FILLER_9_169,VPWR,li1,84.6400,35.3600,1.799796
FILLER_9_164,VPWR,li1,81.8800,35.3600,1.799800
FILLER_9_142,VPWR,li1,72.2200,35.3600,1.799819
FILLER_9_121,VPWR,li1,61.4100,35.3600,1.799841
FILLER_9_113,VPWR,li1,59.3400,35.3600,1.799846
FILLER_9_100,VPWR,li1,54.2800,35.3600,1.799858
FILLER_9_55,VPWR,li1,31.0500,35.3600,1.799924
FILLER_9_46,VPWR,li1,26.9100,35.3600,1.799939
FILLER_9_42,VPWR,li1,25.7600,35.3600,1.799949
FILLER_9_27,VPWR,li1,18.6300,35.3600,1.799961
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.799961
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799961
FILLER_8_280,VPWR,li1,135.2400,35.3600,1.799760
FILLER_8_265,VPWR,li1,128.1100,35.3600,1.799760
FILLER_8_261,VPWR,li1,125.8100,35.3600,1.799761
FILLER_8_253,VPWR,li1,123.7400,35.3600,1.799762
FILLER_8_250,VPWR,li1,120.9800,35.3600,1.799764
FILLER_8_242,VPWR,li1,118.6800,35.3600,1.799765
FILLER_8_230,VPWR,li1,114.0800,35.3600,1.799768
FILLER_8_205,VPWR,li1,100.0500,35.3600,1.799779
FILLER_8_197,VPWR,li1,97.9800,35.3600,1.799781
FILLER_8_192,VPWR,li1,94.7600,35.3600,1.799785
FILLER_8_180,VPWR,li1,91.0800,35.3600,1.799788
FILLER_8_168,VPWR,li1,85.5600,35.3600,1.799796
FILLER_8_141,VPWR,li1,72.2200,35.3600,1.799819
FILLER_8_134,VPWR,li1,68.5400,35.3600,1.799825
FILLER_8_126,VPWR,li1,63.7100,35.3600,1.799836
FILLER_8_120,VPWR,li1,62.1000,35.3600,1.799841
FILLER_8_108,VPWR,li1,57.9600,35.3600,1.799851
FILLER_8_96,VPWR,li1,52.4400,35.3600,1.799863
FILLER_8_85,VPWR,li1,45.5400,35.3600,1.799880
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.799888
FILLER_8_79,VPWR,li1,42.7800,35.3600,1.799888
FILLER_8_67,VPWR,li1,39.1000,35.3600,1.799899
FILLER_8_56,VPWR,li1,32.2000,35.3600,1.799924
FILLER_8_44,VPWR,li1,28.5200,35.3600,1.799939
FILLER_8_29,VPWR,li1,20.7000,35.3600,1.799961
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799961
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799961
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799961
FILLER_7_281,VPWR,li1,135.4700,29.9200,1.799698
FILLER_7_263,VPWR,li1,126.7300,29.9200,1.799699
FILLER_7_257,VPWR,li1,125.1200,29.9200,1.799700
FILLER_7_245,VPWR,li1,120.9800,29.9200,1.799701
FILLER_7_237,VPWR,li1,114.7700,29.9200,1.799705
FILLER_7_233,VPWR,li1,113.6200,29.9200,1.799705
FILLER_7_223,VPWR,li1,108.3300,29.9200,1.799709
FILLER_7_202,VPWR,li1,98.9000,29.9200,1.799718
FILLER_7_194,VPWR,li1,96.6000,29.9200,1.799721
FILLER_7_181,VPWR,li1,89.0100,29.9200,1.799730
FILLER_7_169,VPWR,li1,86.0200,29.9200,1.799734
FILLER_7_167,VPWR,li1,82.5700,29.9200,1.799741
FILLER_7_163,VPWR,li1,81.4200,29.9200,1.799741
FILLER_7_148,VPWR,li1,74.2900,29.9200,1.799753
FILLER_7_140,VPWR,li1,71.7600,29.9200,1.799762
FILLER_7_119,VPWR,li1,60.4900,29.9200,1.799790
FILLER_7_113,VPWR,li1,58.8800,29.9200,1.799797
FILLER_7_92,VPWR,li1,48.0700,29.9200,1.799828
FILLER_7_86,VPWR,li1,46.4600,29.9200,1.799835
FILLER_7_65,VPWR,li1,35.8800,29.9200,1.799877
FILLER_7_57,VPWR,li1,33.5800,29.9200,1.799887
FILLER_7_54,VPWR,li1,30.8200,29.9200,1.799899
FILLER_7_21,VPWR,li1,15.4100,29.9200,1.799942
FILLER_7_15,VPWR,li1,13.8000,29.9200,1.799942
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799942
FILLER_6_265,VPWR,li1,128.1100,29.9200,1.799699
FILLER_6_253,VPWR,li1,124.6600,29.9200,1.799700
FILLER_6_227,VPWR,li1,110.1700,29.9200,1.799708
FILLER_6_221,VPWR,li1,108.5600,29.9200,1.799709
FILLER_6_186,VPWR,li1,91.7700,29.9200,1.799726
FILLER_6_148,VPWR,li1,74.2900,29.9200,1.799753
FILLER_6_106,VPWR,li1,55.6600,29.9200,1.799803
